ASK,DIYO,6.9031701088,-5.36558008194,,,
ABV,DNAA,9.006790161132810,7.263169765472410,,,
AKR,DNAK,7.246739864349370,5.3010101318359400,,,
BNI,DNBE,6.316979885101320,5.5995001792907700,,,
CBQ,DNCA,4.976019859313970,8.347200393676760,,,
ENU,DNEN,6.474269866943360,7.561960220336910,,,
\N,DNGU,12.1717,6.69611,,,
IBA,DNIB,7.362460136413570,3.97832989692688,,,
ILR,DNIL,8.440210342407230,4.493919849395750,,,
JOS,DNJO,9.639829635620120,8.869050025939940,,,
KAD,DNKA,10.696000099182100,7.320109844207760,,,
KAN,DNKN,12.0476,8.52462,,,
MIU,DNMA,11.855299949646000,13.080900192260700,,,
MDI,DNMK,7.70388,8.61394,,,
LOS,DNMM,6.5773701667785600,3.321160078048710,,,
MXJ,DNMN,9.652170181274410,6.462259769439700,,,
PHC,DNPO,5.0154900550842300,6.94959020614624,,,
SKO,DNSO,12.916299819946300,5.207190036773680,,,
YOL,DNYO,9.257550239562990,12.430399894714400,,,
ZAR,DNZA,11.1302,7.68581,,,
MFQ,DRRM,13.5024995803833,7.1267499923706100,,,
NIM,DRRN,13.4815,2.18361,,,
THZ,DRRT,14.875699996948200,5.265359878540040,,,
AJY,DRZA,16.965999603271500,8.000109672546390,,,
\N,DRZD,18.968700408935500,12.86870002746580,,,
\N,DRZF,13.372900009155300,12.626700401306200,,,
ZND,DRZR,13.779000282287600,8.983759880065920,,,
MIR,DTMB,35.75809860229490,10.75469970703130,,,
TUN,DTTA,36.85100173950200,10.22719955444340,,,
\N,DTTB,37.245398,9.79145,,,
\N,DTTD,32.30619812011720,10.382100105285600,,,
GAF,DTTF,34.422000885009800,8.822500228881840,,,
GAE,DTTG,33.87689971923830,10.103300094604500,,,
\N,DTTI,36.72129821777340,9.94314956665039,,,
DJE,DTTJ,33.875,10.775500297546400,,,
EBM,DTTR,31.704299926757800,9.254619598388670,,,
SFA,DTTX,34.71799850463870,10.690999984741200,,,
TOE,DTTZ,33.939701080322300,8.110560417175290,,,
LRL,DXNG,9.767330169677730,1.091249942779540,,,
LFW,DXXX,6.165609836578370,1.2545100450515700,,,
ANR,EBAW,51.1893997192,4.46027994156,,,
\N,EBBE,50.75859832763670,4.768330097198490,,,
\N,EBBL,51.168301,5.47,,,
BRU,EBBR,50.901401519800000,4.48443984985,,,
\N,EBBX,49.891700744628900,5.2238898277282700,,,
CRL,EBCI,50.459202,4.45382,,,
\N,EBCV,50.575801849365200,3.8310000896453900,,,
\N,EBFN,51.090301513671900,2.652780055999760,,,
\N,EBFS,50.2433013916,4.64583015442,,,
KJK,EBKT,50.817199707,3.20472002029,,,
LGG,EBLG,50.63740158081060,5.443220138549810,,,
OST,EBOS,51.198898315400000,2.8622200489,,,
\N,EBSL,50.9474983215332,5.590559959411620,,,
\N,EBST,50.791901,5.20167,,,
\N,EBSU,50.034400939941400,5.440810203552250,,,
\N,EBUL,51.14419937133790,3.475559949874880,,,
\N,EBWE,51.394798278808600,4.9601898193359400,,,
OBL,EBZR,51.264702,4.75333,,,
\N,EDAB,51.193611,14.519722,,,
AOC,EDAC,50.981945,12.506389,,,
\N,EDAD,51.831694,12.190962,,,
\N,EDAE,52.195856,14.58753,,,
\N,EDAK,51.30805587768560,13.555556297302200,,,
\N,EDAM,51.3630556,11.9408333,,,
\N,EDAQ,51.552223,12.053889,,,
IES,EDAU,51.2936096191,13.3561105728,,,
REB,EDAX,53.306388855,12.7522220612,,,
\N,EDAY,52.5805549621582,13.916666984558100,,,
QXH,EDAZ,52.203609,13.156389,,,
BBH,EDBH,54.338253,12.710515,,,
\N,EDBJ,50.915279,11.714444,,,
\N,EDBK,52.918888092041000,12.425277709960900,,,
ZMG,EDBM,52.073612,11.626389,,,
\N,EDBR,51.36333465576170,14.949999809265100,,,
\N,EDCA,53.832779,13.668611,,,
CBU,EDCD,51.889442,14.531944,,,
\N,EDCM,51.29694366455080,14.1274995803833,,,
SXF,EDDB,52.380001,13.5225,,,
DRS,EDDC,51.1328010559082,13.767200469970700,,,
ERF,EDDE,50.979801177978500,10.958100318908700,,,
FRA,EDDF,50.033333,8.570556,,,
FMO,EDDG,52.134601593,7.68483018875,,,
HAM,EDDH,53.630401611328,9.9882297515869,,,
THF,EDDI,52.472999572753900,13.403900146484400,,,
CGN,EDDK,50.8658981323,7.1427397728,,,
DUS,EDDL,51.289501,6.76678,,,
MUC,EDDM,48.353802,11.7861,,,
NUE,EDDN,49.498699,11.078056,,,
LEJ,EDDP,51.423889,12.236389,,,
SCN,EDDR,49.214599609400000,7.10950994492,,,
STR,EDDS,48.689899444600000,9.22196006775,,,
TXL,EDDT,52.5597,13.2877,,,
HAJ,EDDV,52.461101532,9.685079574580000,,,
BRE,EDDW,53.0475006104,8.78666973114,,,
QEF,EDFE,49.959999,8.645833,,,
HHN,EDFH,49.9487,7.26389,,,
MHG,EDFM,49.473057,8.514167,,,
\N,EDFQ,51.03499984741210,8.680832862854000,,,
\N,EDFV,49.606945,8.368333,,,
\N,EDFZ,49.967499,8.147222,,,
EIB,EDGE,50.991604,10.47973,,,
SGE,EDGS,50.707698822021500,8.082969665527340,,,
XFW,EDHI,53.5352783203125,9.835556030273440,,,
KEL,EDHK,54.37944412231450,10.145277976989700,,,
LBC,EDHL,53.8054008484,10.7192001343,,,
\N,EDKV,50.405555725,6.5288891792,,,
\N,EDKZ,51.099998474121100,7.599999904632570,,,
\N,EDLA,51.483890533447300,7.8983330726623500,,,
ESS,EDLE,51.40230178833010,6.9373297691345200,,,
BFE,EDLI,51.964722,8.544444,,,
MGL,EDLN,51.230278,6.504444,,,
PAD,EDLP,51.614101409900000,8.616319656370000,,,
\N,EDLS,51.99583435058590,6.8405561447143600,,,
DTM,EDLW,51.51829910280000,7.61223983765,,,
AGB,EDMA,48.425278,10.931667,,,
\N,EDMB,48.111111,9.762778,,,
\N,EDME,48.39611053466800,12.723610877990700,,,
\N,EDMN,48.106945,10.525,,,
OBF,EDMO,48.081402,11.2831,,,
RBM,EDMS,48.90083312988280,12.516667366027800,,,
\N,EDMV,48.6349983215332,13.195555686950700,,,
\N,EDNL,47.858890533447300,10.014166831970200,,,
FDH,EDNY,47.671298980700000,9.51148986816,,,
SZW,EDOP,53.426998,11.7834,,,
\N,EDOV,52.62888717651370,11.818611145019500,,,
\N,EDPA,48.77777862548830,10.264721870422400,,,
BYU,EDQD,49.985001,11.64,,,
URD,EDQE,49.794166564941,11.133610725403,,,
HOQ,EDQM,50.288612365722700,11.856389045715300,,,
\N,EDQT,50.0180549621582,10.529443740844700,,,
\N,EDRK,50.325558,7.528611,,,
\N,EDRT,49.863888,6.7875,,,
\N,EDRY,49.304722,8.451389,,,
ZQW,EDRZ,49.2094,7.40056,,,
ZQL,EDTD,47.97333145140000,8.52222156525,,,
\N,EDTF,48.022777557400000,7.83249998093,,,
\N,EDTM,48.053890228271500,9.372777938842770,,,
\N,EDTY,49.1183319092,9.783888816830000,,,
\N,EDUS,51.607498,13.743611,,,
BWE,EDVE,52.319199,10.5561,,,
KSF,EDVK,51.417273,9.384967,,,
\N,EDVM,52.18138885498050,9.946389198303220,,,
BRV,EDWB,53.506943,8.572778,,,
EME,EDWE,53.391109,7.2275,,,
\N,EDWF,53.271942138671900,7.441667079925540,,,
WVN,EDWI,53.502220153808600,8.05222225189209,,,
BMK,EDWR,53.59639,6.709167,,,
NRD,EDWY,53.70694351196290,7.230000019073490,,,
FLF,EDXF,54.77333450317380,9.378889083862310,,,
\N,EDXR,54.220001220703100,9.599444389343260,,,
GWT,EDXW,54.9132003784,8.34047031403,,,
\N,EEEI,59.26029968261720,24.208499908447300,,,
KDL,EEKA,58.99079895019530,22.830699920654300,,,
URE,EEKE,58.22990036010740,22.50950050354000,,,
EPU,EEPU,58.41899871826170,24.47279930114750,,,
TLL,EETN,59.41329956050000,24.832799911500000,,,
TAY,EETU,58.3074989319,26.690399169900000,,,
ENF,EFET,68.362602233887,23.424299240112,,,
\N,EFEU,61.1161003112793,22.201400756835900,,,
KEV,EFHA,61.856039,24.786686,,,
HEM,EFHF,60.254600524902300,25.042800903320300,,,
HEL,EFHK,60.317199707031,24.963300704956,,,
\N,EFHM,61.689701080322300,23.073699951171900,,,
\N,EFHN,59.848899841308600,23.083599090576200,,,
HYV,EFHV,60.6543998718,24.8810997009,,,
\N,EFIK,60.4625015259,23.6525001526,,,
\N,EFIM,61.24919891357420,28.90369987487790,,,
KTQ,EFIT,62.1661,30.073601,,,
IVL,EFIV,68.607299804688,27.405300140381,,,
JOE,EFJO,62.662899017334,29.607500076294,,,
JYV,EFJY,62.399501800537,25.678300857544,,,
KAU,EFKA,63.127102,23.051399,,,
KEM,EFKE,65.778701782227,24.582099914551,,,
KAJ,EFKI,64.285499572754,27.692399978638,,,
KHJ,EFKJ,62.4625015259,22.3931007385,,,
KOK,EFKK,63.721199035645,23.143100738525,,,
\N,EFKM,66.712898,27.156799,,,
KAO,EFKS,65.987602233887,29.239400863647,,,
KTT,EFKT,67.700996398926,24.846799850464,,,
KUO,EFKU,63.007099151611,27.797800064087,,,
QLF,EFLA,61.144199,25.693501,,,
LPP,EFLP,61.044601,28.144743,,,
MHQ,EFMA,60.122200012207,19.898199081421,,,
\N,EFME,62.94670104980470,23.51889991760250,,,
MIK,EFMI,61.6866,27.201799,,,
\N,EFNU,60.333900451700000,24.2964000702,,,
OUL,EFOU,64.930099487305,25.354600906372,,,
\N,EFPI,61.245601654052700,22.19339942932130,,,
POR,EFPO,61.461700439453,21.799999237061,,,
\N,EFPU,65.4021987915,26.946899414100000,,,
\N,EFPY,63.7318992615,25.926300048800000,,,
\N,EFRH,64.6881027222,24.6958007812,,,
\N,EFRN,62.0654983521,28.3565006256,,,
RVN,EFRO,66.564796447754,25.830400466919,,,
\N,EFRY,60.74470138549810,24.107799530029300,,,
SVL,EFSA,61.943099975586,28.945100784302,,,
\N,EFSE,61.062400817871100,26.798900604248000,,,
SOT,EFSO,67.3949966431,26.6191005707,,,
TMP,EFTP,61.414100646973,23.604400634766,,,
\N,EFTS,61.7733,24.027,,,
TKU,EFTU,60.514099121094,22.262800216675,,,
UTI,EFUT,60.89640045166,26.938400268555,,,
VAA,EFVA,63.050701141357,21.762199401855,,,
VRK,EFVR,62.171100616455,27.868600845337,,,
YLI,EFYL,64.0547222,24.7252778,,,
BFS,EGAA,54.6575012207,-6.2158298492400000,,,
ENK,EGAB,54.39889907836910,-7.651669979095460,,,
BHD,EGAC,54.618099212646500,-5.872499942779540,,,
LDY,EGAE,55.04280090332030,-7.161109924316410,,,
BHX,EGBB,52.453899383500000,-1.74802994728,,,
CVT,EGBE,52.3697013855,-1.4797199964500000,,,
\N,EGBG,52.6077995300293,-1.03193998336792,,,
GLO,EGBJ,51.89419937133790,-2.167220115661620,,,
\N,EGBO,52.51750183105470,-2.2594399452209500,,,
GBA,EGBP,51.668095,-2.05694,,,
\N,EGBT,52.0407981873,-1.09555995464,,,
\N,EGBW,52.19219970703130,-1.6144399642944300,,,
MAN,EGCC,53.35369873046880,-2.2749500274658200,,,
\N,EGCD,53.3381,-2.14889,,,
\N,EGDC,51.08720016479490,-4.1503400802612300,,,
NQY,EGHQ,50.44060134887700,-4.995409965515140,,,
LYE,EGDL,51.5051,-1.99343,,,
\N,EGDM,51.152198791503900,-1.7474100589752200,,,
\N,EGDR,50.08610153198240,-5.255710124969480,,,
\N,EGDX,51.4048,-3.43575,,,
YEO,EGDY,51.0093994140625,-2.638819932937620,,,
HAW,EGFE,51.833099365234400,-4.9611101150512700,,,
CWL,EGFF,51.39670181274410,-3.343329906463620,,,
SWS,EGFH,51.60530090332030,-4.0678300857543900,,,
BRS,EGGD,51.382702,-2.71909,,,
LPL,EGGP,53.33359909057620,-2.849720001220700,,,
LTN,EGGW,51.874698638916000,-0.36833301186561600,,,
PLH,EGHD,50.422798,-4.10583,,,
BOH,EGHH,50.779998779296900,-1.8424999713897700,,,
SOU,EGHI,50.95029830932620,-1.3567999601364100,,,
QLA,EGHL,51.187198638916000,-1.0334999561309800,,,
ACI,EGJA,49.706104,-2.21472,,,
GCI,EGJB,49.435001373291000,-2.6019699573516800,,,
JER,EGJJ,49.20790100097660,-2.195509910583500,,,
ESH,EGKA,50.835602,-0.297222,,,
BQH,EGKB,51.33079910280000,0.0324999988079,,,
LGW,EGKK,51.148102,-0.190278,,,
LCY,EGLC,51.505299,0.055278,,,
FAB,EGLF,51.2757987976,-0.776332974434,,,
\N,EGLJ,51.67610168457030,-1.0808299779892000,,,
BBS,EGLK,51.32389831542970,-0.8475000262260440,,,
LHR,EGLL,51.4706,-0.461941,,,
SEN,EGMC,51.5713996887207,0.6955559849739080,,,
LYX,EGMD,50.95610046386720,0.9391670227050780,,,
MSE,EGMH,51.342201,1.34611,,,
\N,EGNB,53.7197,-0.566333,,,
CAX,EGNC,54.9375,-2.8091700077056900,,,
\N,EGNE,53.280601501464800,-0.9513890147209170,,,
BLK,EGNH,53.77170181274410,-3.0286099910736100,,,
HUY,EGNJ,53.57440185546880,-0.350832998752594,,,
BWF,EGNL,54.1286111,-3.2675,,,
LBA,EGNM,53.86589813232420,-1.6605700254440300,,,
WRT,EGNO,53.745098,-2.88306,,,
CEG,EGNR,53.1781005859375,-2.9777801036834700,,,
IOM,EGNS,54.08330154418950,-4.623889923095700,,,
NCL,EGNT,55.037498474121100,-1.6916699409484900,,,
MME,EGNV,54.50920104980470,-1.4294099807739300,,,
EMA,EGNX,52.8311004639,-1.32806003094,,,
\N,EGOD,52.811698913574,-4.1235799789429,,,
\N,EGOE,52.87120056152340,-2.533560037612920,,,
\N,EGOS,52.79819869995120,-2.6680400371551500,,,
\N,EGOW,53.5816,-3.05552,,,
KOI,EGPA,58.957801818847700,-2.9049999713897700,,,
LSI,EGPB,59.87889862060550,-1.2955600023269700,,,
